"pvp","referencia","controlstock","imagen","codfamilia","codsubcuentairpfcom","descripcion","codsubcuentacom","tipocodbarras","costemedio","stockmax","stockfis","codimpuesto","codbarras","observaciones","stockmin","idsubcuentacom","idsubcuentairpfcom"
"0.0000000","SP-476","1",,"BOC",,"Bocina TECH 4 1/2\" 6ohm 10w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-5.1 3005 GENIUS","1",,"BAF",,"Bafles 5.1 3005Watt 75rms SURROUN 120v GENIUS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-524","1",,"BOC",,"Bocina TECH 5\" 4OHM 10W",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-524/AS","1",,"BOC",,"BOCINA AMERICAN SOUND 10W 4OHMS 5\",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-544","1",,"BOC",,"Bocina 5\" 4ohm 15w TECH",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-6","1",,"Flex",,"Cincha Chapina P/guitarra",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-6969","1",,"BOC",,"BOCINA JAGUAR 4OHMS 6X9\",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-75-75W","1",,"LUZD",,"Luz de Discoteq led Strobe SIN-DESCUENTO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"JR287
","0.0000000",NULL,NULL
"0.0000000","SP-J110","1",,"BAF",,"Bafles P/PC 120V GENIUS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-J200","1",,"BAF",,"Bafle GENIUS p/pc  PRECIO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-J330","1",,"BAF",,"Bafle p/pc PRECIO SIN DESCUENTO GENIUS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-S105","1",,"BAF",,"Bafle P/pc 1W Genius",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"7.5000000","SP-S110","0",,"BAF",,"2 Bafle Stereo P/PC PRECIO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","4.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-S2.1 900 GENIUS","1",,"BAF",,"Bafles 2.1 canales 900Watt 120v STARVIEW",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"8.5000000","SP-U115","0",,"BAF",,"Bafle GENIUS P/PC PRECIO EFECTIVO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","20.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP-U150X-Y","1",,"BAF",,"Bafle P/pc 4W USB/3.5mm amarillo",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP5","1",,"Flex",,"Spliter 8Vias aaa337 8-way",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SP9","1",,"Flex",,"Spliter 4vias",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPA03N60C3","1",,"TR",,"TR",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++","0.0000000",NULL,NULL
"0.0000000","SPA04N60C3","1","RK@articulos@CD46CB5EC77D8D1105C8BF03F301EF350C6E01D5","TR",,"TR",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G2387","0.0000000",NULL,NULL
"0.0000000","SPA07N60C3","1",NULL,"TR",NULL,"TR PG-TO220FP",NULL,"Code39",NULL,"0.0000000",NULL,NULL,NULL,"SPA07N60C3 PG-TO220FP 
","0.0000000",NULL,NULL
"0.0000000","SPA08N80C3","1",,"IC",,"IC",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++","0.0000000",NULL,NULL
"0.0000000","SPB-1880","1",,"BOC",,"800W 8ohm 18''",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPD-995","1",,"DRI",,"Driver 150w, TECH",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"14.0000000","SPD-995 SB","0",,"DRI",,"Driver 150w TECH",,"Code39","0.0000000","2.0000000","24.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPD-995VC","1",,"DRI",,"Membrana p/driver SPD-995",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPD-996","1",,"DRI",,"Driver 300w 8ohm, AMERICAN SOUND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"25.0000000","SPD-996 SB","0",,"DRI",,"Diver 300w TECH",,"Code39","0.0000000","2.0000000","24.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPD-996VC","1",,"MEM",,"MEMBRANA PARA DRIVER AMERINCA SOUND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPD-996VC BS","1",,"MEM",,"Membrana p/driver SPD-996",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPD-997","1",,"DRI",,"Driver 600w 15ohm, AMERICAN SOUND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"28.0000000","SPD-997 BS","0",NULL,"DRI",NULL,"Driver 600w",NULL,"Code39",NULL,"0.0000000","36.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPD-997VC","1",,"MEM",,"Membrana para driver American sound",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"6.5000000","SPD-997VC BS","0",NULL,"MEM",NULL,"Menbrana 600w p/driver",NULL,"Code39",NULL,"0.0000000","60.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPD02N60S5","1","RK@articulos@8B2D3D6FA77732D2BBA93E5DD04B65A19D72C29B","TR",,"Transistor",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G243","0.0000000",NULL,NULL
"0.0000000","SPD03N60S5","1","RK@articulos@B6DC842CD0B0DF8639C416B9BA0F97E042BDB64A","TR",NULL,"TR",NULL,"Code39",NULL,"0.0000000",NULL,NULL,NULL,"G++","0.0000000",NULL,NULL
"0.0000000","SPI07N60C3","1",NULL,"TR",NULL,"TR PG-TO262 
",NULL,"Code39",NULL,"0.0000000",NULL,NULL,NULL,"G
SPI07N60C3 PG-TO262 
","0.0000000",NULL,NULL
"0.0000000","SPI20N60C3","1",NULL,"TR",NULL,"TR",NULL,"Code39",NULL,"0.0000000",NULL,NULL,NULL,"G++
SPP20N60C3 SPI20N60C3 SPA20N60C3","0.0000000",NULL,NULL
"0.0000000","SPK-044","1",,"BOC",,"Bocina  5\" 6ohm 80w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPK-1389","1",,"BOC",,"BOCINA DE 16OHMS 8W",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPK-JNBE08","1",,"Flex",,"Bocina 8\" 2vias 50.5mm VC40oz 4ohm",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPK12P33A","1",,"BOC",,"BOCINA 6OHMS 20W",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TEL (2S)","1",,"SPL",,"SPLITER P/TELEFONO 2 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TEL (3)","1",,"SPL",,"SPLITER P/TELEFONO 3 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TEL 3SALIDAS","1",,"SPL",,"SPLITER PARA TELEFONO DE 3 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TEL 5SALIDA","1",,"SPL",,"SPLITER PARA TELEFONO 5 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TV 2SAL","1",,"SPL",,"SPLITER PARA TV ALDA DE 2 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TV 3SAL","1",,"SPL",,"SPLITER ALDA PARA TV DE 3 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TV 4 SAL","1",,"SPL",,"SPLITER PARA ALDA TV DE 4 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TV 4SAL","1",,"SPL",,"SPLITER PARA TV 4 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TV 6SAL","1",,"SPL",,"SPLITER MIYAKO PARA TV 6 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TV 8SAL","1",,"SPL",,"SPLITER PARA TV 8 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPL P/TV SEP DE SE","1",,"SPL",,"SPLITER TECH PARA TV SEPARADOR DE SEÃ‘AL",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPLI P/TEL 2BLE","1",,"SPL",,"SPLITER PARA TELEFONO DOBLE",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPLITTER/4SALIDAS","1",,"SPL",,"SPLITTER DE 4 SALIDAS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"2.2500000","SPM-006","0",NULL,"PAR",NULL,"Regilla Plastica 6\" fina",NULL,"Code39",NULL,"0.0000000","6.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPM35","1",,"PINZ",,"Alicate de Puntas 5\" MAX Motor",,"EAN","0.0000000","2.0000000","0.0000000","IVA13","7450037668996",,"0.0000000",NULL,NULL
"0.0000000","SPP03N60S5","1","RK@articulos@8435D41E76473159F123EEE17A93AA626FA426A0","TR",,"N-canal de alimentacion mosfet 4 amperios 600voltios",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++
N-canal de alimentacion 4 amperios 600voltios","0.0000000",NULL,NULL
"0.0000000","SPP07N60C3","1",NULL,"TR",NULL,"TR PG-TO220-3",NULL,"Code39",NULL,"0.0000000",NULL,NULL,NULL,"G
SPP07N60C3 PG-TO220-3 
","0.0000000",NULL,NULL
"0.0000000","SPR-044","1",,"BOC",,"BOCINA 8W 6ohm 5'', XGENGICA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-1602","1",,"TWE",,"Tweeter 2\" 50w 6ohm TECHMAN",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-1623","1",,"TWE",,"Tweeter 2 1/2\" 6ohm 50w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-1625","1",,"TWE",,"Tweeter 2 1/2\" 6ohm. 80w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-1628","1",,"BOC",,"Bocina TECH 2 1/2\"  6ohm 50w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"6.0000000","SPT-1628 BS","0",NULL,"TWE",NULL,"Tweeter 2 3/4\" 50w",NULL,"Code39",NULL,"0.0000000","60.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPT-1632","1",,"BOC",,"Bocina 3\" 50w 6ohm PestaÃ±a doblada TECH",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"6.0000000","SPT-1632 BS","0",NULL,"TWE",NULL,"Tweeter 3\" 50w",NULL,"Code39",NULL,"0.0000000","32.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPT-182","1",,"TWE",,"Tweeter 2\" 50W 8ohm doble iman 2 pestaÃ±as TECH",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"3.0000000","SPT-182 BS","0",NULL,"TWE",NULL,"Tweeter 2\" 50w",NULL,"Code39",NULL,"0.0000000","50.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPT-1823","1",,"TWE",,"Tweeter   2\" 50W 8OHM",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"3.6500000","SPT-1825","1",,"TWE",,"Tweeter 2\" 8ohm 80w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"3.7500000","SPT-1825 BS","0",NULL,"TWE",NULL,"Tweeter 2.5\" 8ohm 50w",NULL,"Code39",NULL,"0.0000000","50.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPT-913 SB","1",,"TWE",,"Tweeter",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-914 BS","1",,"TWE",,"Tweeter AMERICAN SOUND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-918BL","1",,"TWE",,"Tweeter 200W con luz AMERICAN SOUND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-918C","1",,"TWE",,"Tweeter 220W multicolor TECH",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-919","1",,"TWE",,"TWEETER 150W TECH",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-919BL","1",,"TWE",,"TWEETER 200W AMERICAN SOUND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-919C","1",,"TWE",,"Tweeter con luz",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-951BL","1",,"TWE",,"Tweeter c/luz azul",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-951C","1",,"TWE",,"TWEETER 200W DE FLOR CON LUZ NEGRA TECH",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT-951S","1",,"TWE",,"Tweeter 150W AMERICAN SOUND DE FLOR",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"6.5000000","SPT-993 BS","0",,"DRI",,"Driver plastico 300w",,"Code39","0.0000000","2.0000000","100.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPT6N25/O","1",,"TR",,"Transistor",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G2379
PWR MOSFET, N-CHANNEL, TO-220
","0.0000000",NULL,NULL
"0.0000000","SPU03N60S5","1","RK@articulos@CA48A438E1DD094A5368E8FA3243E5C104994FE7","TR",NULL,"N-canal de alimentacion 4 amperios 600voltios",NULL,"Code39",NULL,"0.0000000",NULL,NULL,NULL,"G++
N-canal de alimentacion 4 amperios 600voltios
","0.0000000",NULL,NULL
"0.0000000","SPV-01A","1",,"BOC",,"Bocina P/tv 32OHMS 2W",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPV-01B","1",,"BOC",,"Bocina TECH 2.5w 8ohm",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"1.7500000","SPV-01D BS","0",NULL,"BOC",NULL,"Bocina p/tv 70mmX40mm 2.5w 32ohm",NULL,"Code39",NULL,"0.0000000","0.0000000","IVA13",NULL,"Y433001","0.0000000",NULL,NULL
"0.0000000","SPV-03","1",,"BOC",,"Bocina TECH 2\"x3\" 8ohm 2w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPV-031B","1",,"BOC",,"Bocina 2\" x 2 1/2\" 8ohm 5w AMERICAN SOUND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"1.7500000","SPV-04B BS","0",NULL,"BOC",NULL,"Bocina p/tv 75x45mm 5w 6ohm",NULL,"Code39",NULL,"0.0000000","0.0000000",NULL,NULL,"G7DH08E2","0.0000000",NULL,NULL
"1.7500000","SPV-05 BS","0",NULL,"BOC",NULL,"Altavoz de TV 90x50mm 2w 8 Ohm",NULL,"Code39",NULL,"0.0000000","0.0000000",NULL,NULL,"Y435001","0.0000000",NULL,NULL
"0.0000000","SPV-05B","1",,"BOC",,"Bocina 2\" x3.1/2\" 5W 8ohm AMERICAN SOUND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"Bocina AMERICAN SOUND 5W 8OHMS 2\"x3 1/2\","0.0000000",NULL,NULL
"2.3500000","SPV-05C BS","0",,"BOC",,"Bocina 2\"x3\" 5W 16ohM TECH",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"9050PB25WA","0.0000000",NULL,NULL
"2.7500000","SPV-06C BS","0",NULL,"BOC",NULL,"Speaker 90x50mm 5w 16 Imán protegido pestañas dobladas",NULL,"Code39",NULL,"0.0000000","25.0000000","IVA13",NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPV-06D","1",,"BOC",,"SPK 2*35325-4 PARL.TV SPV-06D 2*35 32ohm.",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"3.5000000","SPV-06E BS","0",NULL,"BOC",NULL,"TV Speaker 90 X 50MM 5W 8 OHM 10W",NULL,"Code39",NULL,"0.0000000","25.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPV-09B","1",,"BOC",,"Bocina TECH 2\"x3\" 8ohm 8w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPV-09P","1",,"BOC",,"BOCINA TECH DE 8OHMS 8W",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPV-11","1",,"BOC",,"Bocina TECH p/tv 2-1/4x5\"  5W 8ohm",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"3.5000000","SPV-11A BS","0",NULL,"BOC",NULL,"Bocina p/tv 127x58mm 6ohm 5w",NULL,"Code39",NULL,"0.0000000",NULL,NULL,NULL,"VSP1206PB396E
VSP1206PB406E
G12D552D2","0.0000000",NULL,NULL
"4.5000000","SPV-11E BS","0",NULL,"BOC",NULL,"TV 127x58mm Altavoz 10w 8 Ohm Magnet-blindado pestañas dobladas",NULL,"Code39",NULL,"0.0000000","25.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"2.8500000","SPV-11F BS","0",,"BOC",,"Bocina TECH 5\"x2\" iman protegido 16ohm 10w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"K2450J","0.0000000",NULL,NULL
"6.0000000","SPV-11H BS","0",NULL,"BOC",NULL,"TV Speaker 127 X 58MM 20W 8 OHM iman protegido pestañas dobladas",NULL,"Code39",NULL,"0.0000000","25.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"0.0000000","SPV-12E","1",,"BOC",,"Bocina TECH  2 1/2\"x5\" 8ohm 10w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPV-12F","1",,"BOC",,"Bocina TECH 10W 16OHMS 2 1/2\"x5\",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"3.1000000","SPV-14G BS","0",NULL,"BOC",NULL,"Bocina p/tv 120x58mm 20w 6ohm",NULL,"Code39",NULL,"0.0000000","0.0000000",NULL,NULL,"G12S503A2","0.0000000",NULL,NULL
"3.0000000","SPV-14H BS","0",NULL,"BOC",NULL,"Bocina p/tv 120x58mm 8ohm 20w",NULL,"Code39",NULL,"0.0000000","0.0000000",NULL,NULL,"EAS12S09A","0.0000000",NULL,NULL
"0.0000000","SPV-15","1",,"BOC",,"Bocina TECH 5\"x3\" 8ohm 5w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"3.0000000","SPV-15H BS","0",NULL,"BOC",NULL,"Tv Altavoz 5 \"X3\" 8 Ohm 10w",NULL,"Code39",NULL,"0.0000000","0.0000000",NULL,NULL,"TAS2AA0030","0.0000000",NULL,NULL
"3.0000000","SPV-17H TC","0",NULL,"BOC",NULL,"Bocina 175x60mm 20w 8ohm",NULL,"Code39",NULL,"0.0000000","0.0000000",NULL,NULL,NULL,"0.0000000",NULL,NULL
"3.0000000","SPV-19E BS","0",NULL,"BOC",NULL,"TV Speaker 152X65MM 8 OHM 10W",NULL,"Code39",NULL,"0.0000000","0.0000000",NULL,NULL,"1-825-585-11
1-825-585-12","0.0000000",NULL,NULL
"3.0000000","SPV-332B BS","0",,"BOC",,"BOCINA TECH 3W 8OHMS 3\",,"Code39","0.0000000","2.0000000","25.0000000","IVA13",,,"0.0000000",NULL,NULL
"3.0000000","SPV-332C BS","0",NULL,"BOC",NULL,"TV altavoz 3 \"Round, 5w 16 Ohm",NULL,"Code39",NULL,"0.0000000","25.0000000","IVA13",NULL,NULL,"0.0000000",NULL,NULL
"3.0000000","SPV-332D BS","0",,"BOC",,"BOSINA TECH 5W 32ohm 3''",,"Code39","0.0000000","2.0000000","25.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPV-342E","1",,"BOC",,"Bocina TECH 3\" 8ohm 10W",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPW-1605","1",,"BOC",,"Bocina TECH 5\" 6ohm 150w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPW-1606","1",,"BOC",,"Bocina TECH 6\" 6ohm 200w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPW-1608","1",,"BOC",,"Bocina TECH 8\" 6ohm 250w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPW-1646","1",,"BOC",,"Bocina  5\" 6ohm. 100w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPW-1650","1",,"BOC",,"Bocina TECH 5\" 6ohm 100w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPW-166","1",,"BOC",,"Bocina AMERICAN AUDIO 6.5\" 120w 6 ohm",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPW-1660","1",,"BOC",,"Bocina  TECH 6\" 6ohm 100w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SPW-2605","1",,"BOC",,"Bocina AMERICAN SOUND 5\" 6ohm 100w",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SQ-108","1",,"BOC",,"Bocina 10\" 300w 8ohm, MTE AUDIO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SQ-1556","1",,"BOC",,"BOCINA MTE 15' 500W MAX",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SQ-605","1","RK@articulos@61AC3D7C4ED2F25018B0DD810EFB280F5AAD0E1C","MUE",,"Mueble sin top metal madera PRECIO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"Dimensiones:
W650xD500xH700 (mm)
OFERTA
DE DOS EN DELANTE A $23.00 CADA UNO
PAGO EFECTIVO NO TARJETA NI CHEQUE","0.0000000",NULL,NULL
"0.0000000","SQ-700","1","RK@articulos@458382680E9649D3C9CE150FD00D5A0E36088817","MUE",,"Mueble Peq. metal madera con top PRECIO SIN DESCUENTO PAGO EN EFECTIVO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"Dimensiones: 
W700xD660xH1250 (mm) 
PRECIO DE DOS EN ADELANTE $26.25","0.0000000",NULL,NULL
"0.0000000","SQ-700A","1","RK@articulos@E7DFDEA313456D17D7FC23B24AFFD24B3FB5FC90","MUE",,"Mueble Peq. metal madera Beige con top",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"Dimensiones: 
W700xD660xH1250 (mm) 
","0.0000000",NULL,NULL
"0.0000000","SQ-700BK","1","RK@articulos@458382680E9649D3C9CE150FD00D5A0E36088817","MUE",,"Mueble peq. metal madera negro con top",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"Dimensiones: 
W700xD660xH1250 (mm) 
","0.0000000",NULL,NULL
"0.0000000","SQ-717","1",,"MUE",,"Mueble Para PC",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"Dimensiones:
W600xD520xH1300 (mm)
","0.0000000",NULL,NULL
"0.0000000","SQ700","1",,"MUE",,"Mueble peq. metal madera con top",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SQ700BK","1",,"MUE",,"Mueble peq. metal madera negro con top",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SR174","1",,"TR",,"Transistor pequeÃ±o",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++","0.0000000",NULL,NULL
"0.0000000","SR473","1",,"TER",,"CONDENSAOR 47NfX100",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SR473 250","1",,"CON",,"CONDENSADOR 47NfX250",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SR5100/17","1",,"REM",,"CONTROL REMOTO UNIVERSAL PHILIPS",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","SRC-851B","1",,"GUI",,"Guitarra acustica SEVILLA PRECIO SOLO APLICA EL 10%",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
